gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,expected_tenure,CLV,Cluster,Contract,PaymentMethod
0,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,0,1,0,0,0,0,0,0,15,1580.25,3,Month-to-month,Bank transfer (automatic)
1,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,0,1,1,0,1,0,0,61,1253.55,0,One year,Credit card (automatic)
0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,1,0,0,0,0,0,0,0,1,29.95,2,Month-to-month,Bank transfer (automatic)
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,0,0,0,0,0,0,1,1,45.3,2,Month-to-month,Mailed check
1,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,1,0,0,0,0,0,0,8,676.0,3,Month-to-month,Bank transfer (automatic)
1,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,0,0,1,0,1,0,0,33,2466.75,3,One year,Credit card (automatic)
0,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,1,1,0,0,0,0,1,0,13,1030.25,3,Month-to-month,Electronic check
0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,0,0,0,0,0,1,0,1,24.8,2,Month-to-month,Electronic check
1,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,0,0,0,0,0,0,1,20,1036.0,2,Month-to-month,Mailed check
1,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,0,0,0,0,0,1,0,3,91.19999999999999,2,Month-to-month,Electronic check
0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,0,1,1,0,0,1,0,13,255.45,2,One year,Electronic check
0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,0,0,0,0,1,0,0,40,2264.0,0,Month-to-month,Credit card (automatic)
1,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,0,0,1,0,1,0,0,43,3091.7000000000003,0,One year,Credit card (automatic)
1,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,1,0,0,0,0,1,0,6,546.0,3,Month-to-month,Electronic check
0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,0,1,0,1,0,0,0,69,1362.75,0,Two year,Bank transfer (automatic)
0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,1,0,0,1,1,0,0,72,7898.400000000001,1,Two year,Credit card (automatic)
1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,0,1,0,1,1,0,0,59,1138.7,0,Two year,Credit card (automatic)
0,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,1,0,0,0,0,1,0,20,1931.0,3,Month-to-month,Electronic check
1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,0,1,0,1,0,0,0,24,578.4000000000001,2,Two year,Bank transfer (automatic)
1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,1,0,0,0,0,1,0,59,6569.65,1,Month-to-month,Electronic check
1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,1,0,0,1,0,0,0,72,8082.0,1,Two year,Bank transfer (automatic)
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,1,0,0,0,0,1,1,20.75,2,Month-to-month,Mailed check
0,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,1,0,1,0,1,0,0,27,2751.3,3,One year,Credit card (automatic)
0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,1,0,0,0,1,0,0,14,1120.7,3,Month-to-month,Credit card (automatic)
1,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,1,0,0,1,0,1,0,71,7494.05,1,Two year,Electronic check
1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,1,0,0,0,1,0,0,13,1017.9,3,Month-to-month,Credit card (automatic)
1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,1,0,0,0,1,0,0,44,3029.3999999999996,0,Month-to-month,Credit card (automatic)
0,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,1,0,1,0,0,0,0,33,2638.35,3,One year,Bank transfer (automatic)
1,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,0,0,0,1,1,0,0,72,3992.4,0,Two year,Credit card (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,1,0,0,0,0,1,0,1,79.9,3,Month-to-month,Electronic check
0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,1,0,0,0,0,1,0,19,2025.3999999999999,3,Month-to-month,Electronic check
1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,1,0,1,0,1,0,0,64,6556.8,1,One year,Credit card (automatic)
1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,0,0,0,0,1,0,0,2,92.0,2,Month-to-month,Credit card (automatic)
0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,0,0,0,0,0,1,0,1,25.25,2,Month-to-month,Electronic check
1,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,0,1,0,1,0,0,1,61,1204.75,0,Two year,Mailed check
0,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,0,1,1,0,0,1,0,29,580.0,2,One year,Electronic check
1,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,1,0,0,0,0,1,0,23,1996.3999999999999,3,Month-to-month,Electronic check
0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,0,0,0,0,0,0,0,57,3348.75,0,Month-to-month,Bank transfer (automatic)
1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,0,0,0,1,1,0,0,72,3258.0,0,Two year,Credit card (automatic)
1,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,0,0,0,1,0,0,0,66,3735.6,0,Two year,Bank transfer (automatic)
1,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,0,0,0,1,0,0,0,65,5473.0,1,Two year,Bank transfer (automatic)
0,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,1,0,0,0,0,0,0,8,640.0,3,Month-to-month,Bank transfer (automatic)
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,1,0,0,0,0,1,0,4,280.6,3,Month-to-month,Electronic check
0,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,0,1,0,1,0,0,0,71,1757.25,0,Two year,Bank transfer (automatic)
1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,1,1,0,0,1,0,1,20.2,2,One year,Electronic check
1,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,0,0,0,0,0,0,1,4,200.2,2,Month-to-month,Mailed check
0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,0,1,1,0,0,0,0,12,232.20000000000002,2,One year,Bank transfer (automatic)
1,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,0,0,1,0,0,0,1,24,1214.4,2,One year,Mailed check
0,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,0,0,1,0,0,0,1,31,2515.65,3,One year,Mailed check
0,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,0,0,0,0,0,0,1,1,55.2,2,Month-to-month,Mailed check
1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,1,0,0,0,1,0,0,30,2697.0,3,Month-to-month,Credit card (automatic)
0,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,0,0,0,1,1,0,0,47,4009.1,1,Two year,Credit card (automatic)
1,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,1,0,0,1,1,0,0,54,5832.0,1,Two year,Credit card (automatic)
1,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,1,0,0,0,1,0,0,50,4675.0,1,Month-to-month,Credit card (automatic)
1,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,1,0,0,0,0,0,1,1,84.6,3,Month-to-month,Mailed check
0,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,0,1,0,1,1,0,0,72,1458.0,0,Two year,Credit card (automatic)
0,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,0,1,0,0,0,1,0,29,729.3499999999999,2,Month-to-month,Electronic check
1,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,0,0,0,0,0,0,1,2,108.8,2,Month-to-month,Mailed check
0,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,0,0,0,1,0,0,1,10,296.0,2,Two year,Mailed check
1,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,1,0,0,0,0,1,0,18,1316.7,3,Month-to-month,Electronic check
0,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,1,0,0,0,0,1,0,11,1045.0,3,Month-to-month,Electronic check
1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,0,1,0,1,0,0,1,16,316.0,2,Two year,Mailed check
0,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,0,0,0,1,0,0,0,72,6235.2,1,Two year,Bank transfer (automatic)
1,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,1,0,0,1,0,0,0,72,7862.400000000001,1,Two year,Bank transfer (automatic)
0,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,0,0,1,0,1,0,0,41,3062.7000000000003,3,One year,Credit card (automatic)
0,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,1,0,0,0,0,1,0,65,6136.0,1,Month-to-month,Electronic check
0,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,0,0,0,0,0,1,0,13,712.4,2,Month-to-month,Electronic check
1,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,1,0,0,0,0,1,0,4,301.4,3,Month-to-month,Electronic check
1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,0,0,1,0,0,0,1,41,2665.0,0,One year,Mailed check
1,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,1,0,0,0,0,1,0,15,1116.0,3,Month-to-month,Electronic check
1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,0,0,0,0,0,0,1,1,48.55,2,Month-to-month,Mailed check
1,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,1,0,1,0,0,1,0,42,4158.0,1,One year,Electronic check
0,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,1,0,1,0,0,1,0,51,4768.5,1,One year,Electronic check
0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,1,0,0,0,0,1,0,2,140.8,3,Month-to-month,Electronic check
1,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,0,0,0,0,0,1,0,1,40.2,2,Month-to-month,Electronic check
1,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,0,0,1,0,1,0,0,32,2678.4,3,One year,Credit card (automatic)
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0,1,0,0,0,0,1,10,198.5,2,Month-to-month,Mailed check
0,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,0,0,0,1,0,1,0,67,3989.85,1,Two year,Electronic check
0,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,1,0,0,1,1,0,0,61,7021.099999999999,1,Two year,Credit card (automatic)
1,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,1,0,1,0,1,0,0,50,5717.5,1,One year,Credit card (automatic)
0,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,0,0,0,0,1,0,0,2,89.2,2,Month-to-month,Credit card (automatic)
0,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,0,0,0,0,0,1,0,29,1305.0,2,Month-to-month,Electronic check
1,1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,0,0,0,0,0,1,0,3,123.44999999999999,2,Month-to-month,Electronic check
1,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,1,0,0,0,0,1,0,13,1389.7,3,Month-to-month,Electronic check
1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,1,0,0,0,0,1,0,57,5121.45,1,Month-to-month,Electronic check
0,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,0,0,0,1,0,0,0,31,1545.3500000000001,0,Two year,Bank transfer (automatic)
0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,1,0,1,0,0,0,1,45,5098.5,1,One year,Mailed check
0,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,0,0,0,1,0,0,1,61,5374.099999999999,1,Two year,Mailed check
1,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,0,1,0,1,0,0,0,50,1245.0,0,Two year,Bank transfer (automatic)
0,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,1,0,0,0,0,0,1,19,1995.0,3,Month-to-month,Mailed check
1,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,0,1,0,1,0,0,1,59,1141.65,0,Two year,Mailed check
0,0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,0,1,0,1,1,0,0,71,1721.75,0,Two year,Credit card (automatic)
0,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,1,0,0,0,0,1,0,16,1511.2,3,Month-to-month,Electronic check
1,0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,0,0,0,1,0,1,0,57,3405.75,0,Two year,Electronic check
1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0,0,0,0,0,0,0,1,24.8,2,Month-to-month,Bank transfer (automatic)
1,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,1,0,0,0,0,1,0,20,2141.0,3,Month-to-month,Electronic check
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,1,0,0,0,0,0,1,1,70.6,3,Month-to-month,Mailed check
1,0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,1,0,0,0,0,1,0,5,427.0,3,Month-to-month,Electronic check
0,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,1,0,0,0,0,1,0,52,5462.599999999999,1,Month-to-month,Electronic check
1,1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,0,0,0,0,0,0,0,21,1363.95,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,0,0,0,0,0,1,0,14,770.0,2,Month-to-month,Electronic check
0,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,0,0,0,0,0,0,0,5,252.75,2,Month-to-month,Bank transfer (automatic)
0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,0,0,0,0,0,0,1,6,330.9,2,Month-to-month,Mailed check
0,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,0,0,0,0,0,1,0,10,512.0,2,Month-to-month,Electronic check
0,0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,0,1,0,0,0,0,1,1,25.4,2,Month-to-month,Mailed check
0,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,0,0,0,0,0,0,1,68,3702.6000000000004,0,Month-to-month,Mailed check
1,0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,1,0,0,0,0,0,1,18,1712.7,3,Month-to-month,Mailed check
0,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,1,0,1,0,1,0,0,22,1672.0,3,One year,Credit card (automatic)
0,0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,0,0,0,0,0,1,0,20,887.0,2,Month-to-month,Electronic check
1,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,1,0,0,0,0,1,0,1,70.0,3,Month-to-month,Electronic check
1,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,1,0,0,0,0,1,0,8,596.0,3,Month-to-month,Electronic check
1,0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,0,0,0,0,1,0,0,10,448.5,2,Month-to-month,Credit card (automatic)
1,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,1,0,0,0,0,1,0,24,1826.3999999999999,3,Month-to-month,Electronic check
1,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,0,0,1,0,0,0,1,35,2142.0,3,One year,Mailed check
1,0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,1,0,1,0,0,0,1,23,1996.3999999999999,3,One year,Mailed check
0,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,1,0,0,0,0,1,0,6,536.0999999999999,3,Month-to-month,Electronic check
0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,0,1,0,0,0,0,1,12,236.39999999999998,2,Month-to-month,Mailed check
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0,1,0,0,0,0,1,1,20.25,2,Month-to-month,Mailed check
0,0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,1,0,0,1,0,1,0,71,5399.55,1,Two year,Electronic check
1,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,1,0,0,0,0,1,0,35,3528.0,1,Month-to-month,Electronic check
1,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,0,0,0,0,0,1,0,40,2982.0,3,Month-to-month,Electronic check
0,0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,1,0,0,0,0,0,1,1,73.6,3,Month-to-month,Mailed check
1,0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,0,0,1,0,0,0,0,23,1492.7,3,One year,Bank transfer (automatic)
0,1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,1,0,0,0,0,1,0,4,381.8,3,Month-to-month,Electronic check
1,0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,1,0,0,0,0,1,0,4,361.6,3,Month-to-month,Electronic check
0,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,0,0,0,1,1,0,0,68,4100.4,1,Two year,Credit card (automatic)
1,0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,1,0,0,0,0,0,1,38,3110.2999999999997,3,Month-to-month,Mailed check
1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,0,1,0,1,0,0,1,52,1289.6000000000001,0,Two year,Mailed check
1,1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,1,0,0,0,0,1,0,32,2396.8,3,Month-to-month,Electronic check
1,0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,0,0,0,1,0,0,1,29,2190.95,3,Two year,Mailed check
1,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,1,0,0,0,0,1,0,38,3843.7000000000003,1,Month-to-month,Electronic check
1,0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,0,0,1,0,1,0,0,48,3780.0,1,One year,Credit card (automatic)
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,0,1,0,0,0,0,0,1,19.25,2,Month-to-month,Bank transfer (automatic)
0,0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,1,0,0,0,0,1,0,22,1959.1,3,Month-to-month,Electronic check
0,0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,1,0,0,1,1,0,0,43,4947.15,1,Two year,Credit card (automatic)
0,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,1,0,0,0,0,1,0,5,346.75,3,Month-to-month,Electronic check
1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,1,0,0,0,0,1,0,5,403.0,3,Month-to-month,Electronic check
1,0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,1,0,1,0,1,0,0,51,5612.55,1,One year,Credit card (automatic)
1,0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,0,1,0,1,1,0,0,71,1412.8999999999999,0,Two year,Credit card (automatic)
0,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,0,0,1,0,1,0,0,38,3051.4,3,One year,Credit card (automatic)
1,1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,1,0,0,0,0,1,0,24,2235.6000000000004,3,Month-to-month,Electronic check
1,0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,1,0,0,0,1,0,0,35,3202.5,3,Month-to-month,Credit card (automatic)
0,1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,0,0,1,0,0,0,0,54,4452.3,1,One year,Bank transfer (automatic)
0,0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,0,0,0,1,0,1,0,72,4320.0,1,Two year,Electronic check
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,0,0,0,0,0,1,0,1,44.8,2,Month-to-month,Electronic check
0,0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,0,0,1,0,0,0,1,9,437.40000000000003,2,One year,Mailed check
1,0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0,0,0,0,1,0,0,0,69,4143.45,1,Two year,Bank transfer (automatic)
0,0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0,1,0,0,0,1,0,0,52,5340.400000000001,1,Month-to-month,Credit card (automatic)
0,1,1,0,11,1,0,0,0,0,1,1,0,1,82.9,880.05,0,1,0,0,0,0,1,0,11,911.9000000000001,3,Month-to-month,Electronic check
0,1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,1,0,0,0,0,1,0,2,140.7,3,Month-to-month,Electronic check
0,1,1,1,28,0,0,0,0,0,0,1,0,1,35.9,973.65,0,0,0,0,0,0,1,0,28,1005.1999999999999,2,Month-to-month,Electronic check
0,1,0,0,17,1,1,0,0,1,0,0,0,1,82.65,1470.05,0,1,0,0,0,1,0,0,17,1405.0500000000002,3,Month-to-month,Credit card (automatic)
0,0,1,1,35,1,0,0,0,0,0,0,0,1,19.85,739.35,0,0,1,0,1,0,0,1,35,694.75,0,Two year,Mailed check
0,0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0,0,1,1,0,0,0,1,8,153.6,2,One year,Mailed check
1,0,0,0,46,1,1,0,1,1,0,1,0,1,94.9,4422.95,0,1,0,1,0,1,0,0,46,4365.400000000001,1,One year,Credit card (automatic)
0,0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,1,0,0,0,0,1,0,7,516.9499999999999,3,Month-to-month,Electronic check
0,0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,1,0,0,0,0,0,1,2,161.2,3,Month-to-month,Mailed check
1,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,1,0,0,1,0,0,0,0,68,5154.4,1,One year,Bank transfer (automatic)
0,0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,1,1,0,0,1,0,1,0,43,4497.8,1,Two year,Electronic check
0,0,0,0,68,1,1,1,1,1,1,1,1,1,88.15,6148.45,0,0,0,0,1,0,1,0,68,5994.200000000001,1,Two year,Electronic check
0,0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,0,1,0,0,0,1,0,0,36,3412.7999999999997,1,Month-to-month,Credit card (automatic)
1,0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,1,1,0,0,0,0,1,0,63,6514.200000000001,1,Month-to-month,Electronic check
0,1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,0,0,0,0,0,0,0,32,1748.8,0,Month-to-month,Bank transfer (automatic)
0,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,0,0,0,1,1,0,0,71,6088.25,1,Two year,Credit card (automatic)
0,0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,0,0,0,0,0,0,0,66,4451.7,1,Month-to-month,Bank transfer (automatic)
1,0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,0,1,1,0,0,0,1,63,1291.5,0,One year,Mailed check
0,0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,0,1,1,0,1,0,0,41,830.25,0,One year,Credit card (automatic)
0,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,1,0,0,0,0,1,0,1,72.1,3,Month-to-month,Electronic check
0,0,0,0,2,1,0,0,0,0,0,1,1,1,90.4,168.2,1,1,0,0,0,0,1,0,2,180.8,3,Month-to-month,Electronic check
0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0,0,1,0,1,0,0,0,70,1361.5,0,Two year,Bank transfer (automatic)
0,0,0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,0,0,0,0,0,0,1,0,23,1033.8500000000001,2,Month-to-month,Electronic check
0,1,1,0,64,1,0,1,1,1,0,0,1,0,97.0,6430.9,0,1,0,1,0,0,0,0,64,6208.0,1,One year,Bank transfer (automatic)
1,0,1,1,37,1,1,1,0,1,1,0,0,1,62.8,2278.75,0,0,0,0,1,1,0,0,37,2323.6,3,Two year,Credit card (automatic)
1,0,0,1,17,1,0,0,0,0,0,0,0,0,44.6,681.4,0,0,0,1,0,0,0,1,17,758.2,2,One year,Mailed check
0,1,0,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,0,1,0,0,0,0,1,0,7,624.0500000000001,3,Month-to-month,Electronic check
1,0,1,1,4,1,1,0,1,1,0,0,0,1,84.8,371.9,1,1,0,0,0,0,0,0,4,339.2,3,Month-to-month,Bank transfer (automatic)
0,1,0,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,1,0,0,0,0,0,1,0,21,879.9,2,Month-to-month,Electronic check
0,0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,1,1,0,0,0,0,0,0,10,802.5,3,Month-to-month,Bank transfer (automatic)
0,1,0,0,16,1,1,1,0,0,0,0,0,1,54.1,889.0,0,0,0,0,0,0,1,0,16,865.6,2,Month-to-month,Electronic check
1,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,0,1,0,0,1,0,1,0,64,6736.0,1,Two year,Electronic check
1,1,1,0,27,0,0,1,0,0,0,0,0,0,30.75,805.1,1,0,0,0,0,1,0,0,27,830.25,2,Month-to-month,Credit card (automatic)
1,0,1,1,42,1,1,1,0,0,0,1,1,0,97.1,4016.75,0,1,0,1,0,0,1,0,42,4078.2,1,One year,Electronic check
